cowcode,year,bmr_casename,bmr_country,qoa_con,qoa_exesel,qoa_exeterm,qoa_exextermcha,qoa_exesuc,qoa_rulcoa,qoa_electype,qoa_emb,qoa_electime,qoa_fpelec,qoa_legsel,qoa_legpar,qoa_sysparty,qoa_copfor,qoa_advcon,qoa_terror,qoa_highrep,qoa_lowrep,qoa_defect,qoa_killed,qoa_opppri,qoa_oppexit,qoa_opplaw,qoa_oppreg,qoa_oppcoop,qoa_elecbuy,qoa_elecint,qoa_elecpro,qoa_provio,qoa_cs,qoa_anti-cs,qoa_youth,qoa_youtharm,qoa_youthelec,qoa_veteran,qoa_veteranarm,qoa_veteranelec,qoa_auxgro,qoa_colinfo1,qoa_colinfo2,qoa_cen,qoa_intcen,qoa_troll,qoa_respond,qoa_anticorr,qoa_gongo,qoa_pubins,qoa_dmon,qoa_dmonfake,qoa_polcor,qoa_excor,qoa_pscor,qoa_milexp,qoa_taxrev,qoa_fdi,qoa_foraid,qoa_gdppc,qoa_inflation,qoa_unemploy,qoa_edu,qoa_health,qoa_hr,qoa_unhrc,qoa_unscr,qoa_sanctions,qoa_unscv,qoa_imon,_qoa_imonfake,qoa_parall,qoa_prfirm,qoa_think,qoa_radio,qoa_tv
812,1982,Laos 59-NA,Laos,0.33,0,0.8,-9,1,0,-9,0.33,-9,-9,0.5,0.5,0,1,0,0.5,0.38,0.07,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.03,0,1,1,-9,0,0,-9,0,0,0,0,-9,0,0,0,0,0,-9,-9,0.33,0.33,0.33,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.5,0,1,1,-9,-9,-9,1,0,0,1,0
812,1983,Laos 59-NA,Laos,0.33,0,0.8,-9,1,0,-9,0.33,-9,-9,0.5,0.5,0,1,0,0.37,0.50,0.14,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.03,0,1,0,-9,0,0,-9,0,0,0,0,-9,0,0,0,0,0,-9,-9,0.33,0.33,0.33,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.5,0,1,1,-9,-9,-9,1,0,0,1,1
812,1984,Laos 59-NA,Laos,0.33,0,0.8,-9,1,0,-9,0.33,-9,-9,0.5,0.5,0,1,0,0.37,0.50,0.07,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.03,0,1,0,-9,0,0,-9,0,0,0,0,-9,0,0,0,0,0,-9,-9,0.33,0.33,0.33,-9,-9,-9,1,1,-9,-9,-9,-9,0.5,0,0,1,-9,-9,-9,1,0,0,1,1
812,1985,Laos 59-NA,Laos,0.33,0,0.8,-9,1,0,-9,0.33,-9,-9,0.5,0.5,0,1,0,0.37,0.50,0.00,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.03,0,1,0,-9,0,0,-9,0,0,0,0,-9,0,0,0,0,0,-9,-9,0.33,0.33,0.33,-9,-9,-9,0,1,-9,-9,-9,-9,0.43,0,1,1,-9,-9,-9,1,0,0,1,1
812,1986,Laos 59-NA,Laos,0.33,0,0.8,-9,1,0,-9,0.33,-9,-9,0.5,0.5,0,1,0,0.25,0.63,0.07,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.06,0,1,0,-9,0,0,-9,0,0,0,0,-9,0,0,0,0,0,-9,-9,0,0.33,0.33,-9,-9,-9,1,0,-9,-9,-9,-9,0.43,0,1,1,-9,-9,-9,1,0,0,1,1
812,1987,Laos 59-NA,Laos,0.33,0,0.8,-9,1,0,-9,0.33,-9,-9,0.5,0.5,0,1,0,0.37,0.38,0.14,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.06,0,1,0,-9,0,0,-9,0,0,0,0,-9,0,0,0,0,0,-9,-9,0,0.33,0.33,-9,-9,-9,1,0,-9,-9,-9,-9,0.43,0,1,1,-9,-9,-9,1,0,0,1,1
812,1988,Laos 59-NA,Laos,0.33,0,0.8,-9,1,0,-9,0.33,-9,-9,0.5,0.5,0,1,0,0.5,0.63,0.07,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.06,0,1,0,-9,0,0,-9,0,0,0,0,-9,0,0,0,0,0,-9,-9,0,0.33,0.33,-9,-9,1,1,0,-9,-9,-9,-9,0.43,0,1,1,-9,-9,-9,1,0,0,1,1
812,1989,Laos 59-NA,Laos,0.33,0,0.8,-9,1,0,1,0.33,-9,-9,0.5,0.5,0,1,0,0.62,0.63,0.07,-9,-9,-9,-9,-9,-9,0,0.25,0.25,1,-9,0.06,0,1,0,1,0,0,0,0,0,0,0,-9,0,0,0,0,0,0,0,0,0.33,0.33,-9,-9,1,1,1,0,-9,-9,-9,0.43,0,1,1,-9,1,0,1,0,0,1,1
812,1990,Laos 59-NA,Laos,0.33,0,0.8,-9,1,0,-9,0.33,-9,-9,1,0.5,0,1,0,0.62,0.50,0.28,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.06,0,1,0,-9,0,0,-9,0,0,0,0,-9,0,0,0,0,0,-9,-9,0,0.33,0.33,-9,-9,1,0,1,0,-9,-9,-9,0.33,0,1,1,-9,-9,-9,1,0,0,1,1
812,1991,Laos 59-NA,Laos,0.33,0,0.8,-9,1,0,-9,0.33,-9,-9,1,0.5,0,0,0,0.75,0.88,0.43,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.06,0,1,0,-9,0,0,-9,0,0,0,0,-9,0,0,0,0,0,-9,-9,0,0.33,0.33,-9,-9,1,0,1,0,1,-9,-9,0.4,0,1,1,-9,-9,-9,1,0,0,1,1
812,1992,Laos 59-NA,Laos,0.33,0.5,0.8,-9,1,0,1,0.33,-9,-9,1,0.5,0,0,0,0.62,0.88,0.36,-9,-9,-9,-9,-9,-9,0,0.25,0.25,1,-9,0.06,0,1,0,1,0,0,0,0,0,0,0,-9,0,0,0,0,0,0,0,0,0.33,0.33,1,-9,1,1,1,0,0,1,-9,0.4,0,1,1,-9,0,0,1,0,0,1,1
812,1993,Laos 59-NA,Laos,0.33,0.5,0.8,-9,1,1,-9,0.33,-9,-9,1,0.5,0,0,0,0.62,0.75,0.28,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.06,0,1,0,-9,0,0,-9,0,0,0,0,-9,0,0,0,0,0,-9,-9,0,0.33,0.33,0,-9,1,1,1,0,0,-9,-9,0.4,0,1,1,-9,-9,-9,1,0,0,1,1
812,1994,Laos 59-NA,Laos,0.33,0.5,0.8,-9,1,1,-9,0.33,-9,-9,1,0.5,0,0,0,0.75,0.88,0.36,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.07,0,1,0,-9,0,0,-9,0,0,0,0,-9,0,0,0,0,0,-9,-9,0,0.33,0.33,0,-9,1,0,1,0,1,-9,-9,0.4,0,1,1,-9,-9,-9,1,0,0,1,1
812,1995,Laos 59-NA,Laos,0.33,0.5,0.8,-9,1,1,-9,0.33,-9,-9,1,0.5,0,0,0,0.87,0.88,0.36,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.06,0,1,0,-9,0,0,-9,0,0,0,0,-9,0,0,0,0,0,-9,-9,0,0.33,0.33,0,-9,1,1,1,0,0,-9,-9,0.4,0,1,1,-9,-9,-9,1,0,0,1,1
812,1996,Laos 59-NA,Laos,0.33,0.5,0.8,-9,1,1,-9,0.33,-9,-9,1,0.5,0,0,0,0,1.00,0.28,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.06,0,1,0,-9,0,0,-9,0,0,0,0,-9,0,0,0,0,0,-9,-9,0,0.33,0.33,0,-9,1,1,1,0,1,1,-9,0.4,0,1,1,-9,-9,-9,1,0,0,1,1
812,1997,Laos 59-NA,Laos,0.33,0.5,0.8,-9,1,1,1,0.33,-9,-9,1,0.5,0,0,0,0.75,0.88,0.28,-9,-9,-9,-9,-9,-9,0,0.25,0.25,1,-9,0.13,0,1,0,1,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.33,0.33,0,-9,0,1,0,0,0,0,-9,0.4,0,1,1,-9,0,0,1,0,0,1,1
812,1998,Laos 59-NA,Laos,0.33,0.5,0.8,-9,1,1,-9,0.33,-9,-9,1,0.5,0,0,0,0.62,0.63,0.21,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.13,0.25,1,0,-9,0,0,-9,0,0,0,0,0.25,0,0,0,0,0,-9,-9,0,0.33,0.33,0,-9,0,1,0,0,1,-9,-9,0.4,0,1,1,-9,-9,-9,1,0,0,1,1
812,1999,Laos 59-NA,Laos,0.33,0.5,0.8,-9,1,1,-9,0.33,-9,-9,1,0.5,0,0,0,0.75,0.63,0.14,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.13,0.25,1,0,-9,0,0,-9,0,0,0,0,0.25,0,0,0,0,0,-9,-9,0,0.33,0.33,0,-9,1,0,1,0,1,-9,-9,0.4,0,1,1,-9,-9,-9,1,0,0,1,1
812,2000,Laos 59-NA,Laos,0.33,0.5,0.8,-9,1,1,-9,0.33,-9,-9,1,0.5,0,0,0,0.5,0.50,0.21,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.13,0.25,1,0,-9,0,0,-9,0,0,0,0,0.25,0,0,0,0,0,-9,-9,0,0.33,0.33,0,-9,0,0,1,0,0,0,1,0.4,0,1,1,-9,-9,-9,1,0,0,1,1
812,2001,Laos 59-NA,Laos,0.33,0.5,0.8,-9,1,1,-9,0.33,-9,-9,1,0.5,0,0,0,0.62,0.50,0.14,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.13,0.25,1,0,-9,0,0,-9,0,0,0,0,0.25,0,0,0,0,0,-9,-9,0,0.33,0.33,0,-9,0,0,1,0,1,1,1,0.4,0,1,1,-9,-9,-9,1,0,0,1,1
812,2002,Laos 59-NA,Laos,0.33,0.5,0.8,-9,1,1,1,0.33,-9,-9,1,0.5,0,0,0,0.62,0.50,0.21,-9,-9,-9,-9,-9,-9,0,0.25,0.5,1,-9,0.13,0.25,1,0,1,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.33,0.33,0,-9,0,1,0,0,1,1,1,0.4,0,1,1,-9,0,0,1,0,0,1,1
812,2003,Laos 59-NA,Laos,0.33,0.5,0.8,-9,1,1,-9,0.33,-9,-9,1,0.5,0,0,0,0.5,0.13,0.21,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.13,0.33,1,0,-9,0,0,-9,0,0,0,0,0.25,0,0,0,0,0,-9,-9,0,0.33,0.33,0,-9,1,0,1,0,0,-9,1,0.4,0,1,1,-9,-9,-9,1,0,0,1,1
812,2004,Laos 59-NA,Laos,0.33,0.5,0.8,-9,1,1,-9,0.33,-9,-9,1,0.5,0,0,0,0.5,0.38,0.28,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.13,0.33,1,0,-9,0,0,-9,0,0,0,0,0.25,0,0,0,0,0,-9,-9,0,0.33,0.33,0,-9,0,0,1,0,0,0,0,0.4,0,1,1,-9,-9,-9,1,0,0,1,1
812,2005,Laos 59-NA,Laos,0.33,0.5,0.8,-9,1,1,-9,0.33,-9,-9,1,0.5,0,0,0,0.5,0.38,0.21,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.13,0.33,1,0,-9,0,0,-9,0,0,0,0,0.25,0,0,1,0,0,-9,-9,0,0.33,0.33,0,-9,1,0,1,0,1,1,0,0.4,0,1,1,-9,-9,-9,1,0,0,1,1
812,2006,Laos 59-NA,Laos,0.33,0.5,0.8,-9,1,1,1,0.33,0,-9,1,0.5,0,0,0,0.5,0.50,0.14,-9,-9,-9,-9,-9,-9,0,0.5,0.5,1,-9,0.13,0.33,1,0,1,0,0,0,0,0,0,0,0.25,0,0,1,0,0,0,0,0,0.33,0.33,0,-9,1,1,1,0,1,1,0,0.4,0,1,1,-9,0,0,1,0,0,1,1
812,2007,Laos 59-NA,Laos,0.33,0.5,0.8,-9,1,1,-9,0.33,0,-9,1,0.5,0,0,0,0.5,0.50,0.14,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.13,0.33,1,0,-9,0,0,-9,0,0,0,0,0.25,0,0,1,0,0,-9,-9,0,0.33,0.33,0,-9,1,0,1,0,1,1,1,0.42,0,1,1,-9,-9,-9,1,0,0,1,1
812,2008,Laos 59-NA,Laos,0.33,0.5,0.8,-9,1,1,-9,0.33,0,-9,1,0.5,0,0,0,0.87,0.63,0.21,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.13,0.33,1,0,-9,0,0,-9,0,0,0,0,0.25,0,0,1,0,0,-9,-9,0,0.33,0.33,0,1,0,0,1,0,1,0,0,0.5,0,1,1,-9,-9,-9,1,0,0,1,1
812,2009,Laos 59-NA,Laos,0.33,0.5,0.8,-9,1,1,-9,0.33,0,-9,1,0.5,0,0,0,0.87,0.63,0.14,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.14,0.50,1,0,-9,0,0,-9,0,0,0,0,0.25,0,0,1,0,0,-9,-9,0,0.33,0.33,0,1,1,0,1,1,1,0,1,0.66,0,1,1,-9,-9,-9,1,0,0,1,1
812,2010,Laos 59-NA,Laos,0.33,0.5,0.8,-9,1,1,-9,0.33,0,-9,1,0.5,0,0,0,0.87,0.75,0.21,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.24,0.50,1,0,-9,0,0,-9,0,0,0,0,0.25,0,0,1,0,0,-9,-9,0,0.33,0.33,0,1,0,0,1,0,1,1,0,0.66,0,1,1,-9,-9,-9,1,0,0,1,1
812,2011,Laos 59-NA,Laos,0.33,0.5,0.8,-9,1,1,1,0.33,0,-9,1,0.5,0,0,0,0.87,0.63,0.14,-9,-9,-9,-9,-9,-9,0,0.5,0.25,1,-9,0.24,0.50,1,0,1,0,0,0,0,0,0,0,0.25,0,0,1,0,0,0,0,0,0.33,0.33,1,1,1,0,1,0,1,0,0,0.66,0,1,1,-9,0,0,1,0,0,1,1
812,2012,Laos 59-NA,Laos,0.33,0.5,0.8,-9,1,1,-9,0.33,0,-9,1,0.5,0,0,0,0.87,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.23,0.50,1,0,-9,0,0,-9,0,0,0,0,0.25,0,0,1,0,0,-9,-9,0,0.33,0.33,0,0,0,0,1,0,1,1,1,0.75,0,1,1,-9,-9,-9,1,0,0,1,1
812,2013,Laos 59-NA,Laos,0.33,0.5,0.8,-9,1,1,-9,0.33,0,-9,1,0.5,0,0,0,0.87,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.22,0.50,1,0,-9,0,0,-9,0,0,0,0,0.25,0,0,1,0,0,-9,-9,0,0.33,0,0,1,1,0,1,0,1,1,1,0.75,0,1,1,-9,-9,-9,1,0,0,1,1
812,2014,Laos 59-NA,Laos,0.33,0.5,0.8,-9,1,1,-9,0.33,0,-9,1,0.5,0,0,0,0.87,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.22,0.50,1,0,-9,0,0,-9,0,0,0,0,0.25,0,0,1,0,0,-9,-9,0,0.33,0,-9,1,1,0,1,0,1,0,0,0.75,0,1,1,-9,-9,-9,1,0,0,1,1
812,2015,Laos 59-NA,Laos,0.33,0.5,0.8,-9,1,1,-9,0.33,0,-9,1,0.5,0,0,0,0.87,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.22,0.50,1,0,-9,0,0,-9,0,0,0,0,0.25,0,0,1,0,0,-9,-9,0,0.33,0,-9,0,1,0,1,1,1,-9,1,0.75,0,1,1,-9,-9,-9,1,0,0,1,1
816,1975,Vietnam 54-NA,Vietnam,0.66,1,0.6,-9,1,1,-9,0.33,0.5,-9,1,0.5,1,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.10,0,1,1,0,1,0,0,1,1,0,0,-9,0,0.4,0.5,1,0,1,0,1,0.66,0.66,-9,-9,1,-9,-9,-9,-9,-9,-9,0,0,1,0,-9,0,0,1,0,0,1,1
816,1976,Vietnam 54-NA,Vietnam,0.66,1,0.6,-9,1,1,1,0.33,0.5,1,1,0.5,0,1,0,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,0.5,1,-9,0.10,0,1,0,0,1,0,0,1,1,0,0,-9,0,0.4,0.5,1,0,1,0,0.66,0.66,0.66,-9,-9,0,-9,-9,-9,-9,-9,-9,0,0,1,0,-9,0,0,1,0,0,1,1
816,1977,Vietnam 54-NA,Vietnam,0.66,1,0.6,-9,1,1,-9,0.33,0.5,-9,1,0.5,0,1,0,0.25,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.10,0,1,0,-9,1,0,-9,1,1,0,0,-9,0,0.4,0.5,1,0,-9,-9,0.66,0.66,0.66,-9,-9,1,-9,-9,-9,-9,-9,-9,0,0,1,0,-9,-9,-9,1,0,0,1,1
816,1978,Vietnam 54-NA,Vietnam,0.66,1,0.6,-9,1,1,-9,0.33,0.5,-9,1,0.5,0,1,0,0.25,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.10,0,1,0,-9,1,0,-9,1,1,0,0,-9,0,0.4,0.5,1,0,-9,-9,0.66,0.66,0.66,-9,-9,1,-9,-9,-9,-9,-9,-9,0,0,1,0,-9,-9,-9,1,0,0,1,1
816,1979,Vietnam 54-NA,Vietnam,0.66,1,0.6,-9,1,1,-9,0.33,0.5,-9,1,0.5,0,1,0,0.12,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.10,0,1,0,-9,1,0,-9,1,1,0,0,-9,0,0.4,0.5,1,0,-9,-9,0.66,0.66,0.66,-9,-9,0,-9,-9,-9,-9,-9,-9,0,0,1,0,-9,-9,-9,1,0,0,1,1
816,1980,Vietnam 54-NA,Vietnam,0.66,1,0.6,-9,1,1,-9,0.33,0.5,-9,1,0.5,0,1,0,0.5,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.10,0,1,0,-9,1,0,-9,1,1,0,0,-9,0,0.4,0.5,1,0,-9,-9,0.66,0.66,0.66,-9,-9,1,-9,-9,-9,-9,-9,-9,0,0,1,0,-9,-9,-9,1,0,0,1,1
816,1981,Vietnam 54-NA,Vietnam,0.66,1,0.6,-9,1,1,1,0.33,0.5,1,1,0.5,0,1,0,0.5,0.38,0,-9,-9,-9,-9,-9,-9,0,0,0.5,1,-9,0.10,0,1,0,0,1,0,0,1,1,0,0,-9,0,0.4,0.5,1,0,1,0,0.66,0.66,0.66,-9,-9,1,-9,-9,-9,-9,-9,-9,0.16,0,1,0,-9,1,0,1,0,0,1,1
816,1982,Vietnam 54-NA,Vietnam,0.66,1,0.6,-9,1,1,-9,0.33,0.5,-9,1,0.5,0,1,0,0.5,0.38,0,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.09,0,1,0,-9,1,0,-9,1,1,0,0,-9,0,0.4,0.5,1,0,-9,-9,0.66,0.66,0.66,-9,-9,0,-9,-9,-9,-9,-9,-9,0.83,0,1,0,-9,-9,-9,1,0,0,1,1
816,1983,Vietnam 54-NA,Vietnam,0.66,1,0.6,-9,1,1,-9,0.33,0.5,-9,1,0.5,0,1,0,0.5,0.13,0,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.09,0,1,0,-9,1,0,-9,1,1,0,0,-9,0,0.4,0.5,1,0,-9,-9,0.66,0.66,0.66,-9,-9,0,-9,-9,-9,-9,-9,-9,0.83,0,1,0,-9,-9,-9,1,0,0,1,1
816,1984,Vietnam 54-NA,Vietnam,0.66,1,0.6,-9,1,1,-9,0.33,0.5,-9,1,0.5,0,1,0,0.37,0.38,0,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.09,0,1,0,-9,1,0,-9,1,1,0,0,-9,0,0.4,0.5,1,0,-9,-9,0.66,0.66,0.66,-9,-9,1,-9,-9,-9,-9,-9,-9,0.83,0,1,0,-9,-9,-9,1,0,0,1,1
816,1985,Vietnam 54-NA,Vietnam,0.66,1,0.6,-9,1,1,-9,0.33,0.5,-9,1,0.5,0,1,0,0.5,0.25,0,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.09,0,1,0,-9,1,0,-9,1,1,0,0,-9,0,0.4,0.5,1,0,-9,-9,0.66,0.66,0.66,-9,-9,0,-9,1,-9,-9,-9,-9,0.72,0,1,0,-9,-9,-9,1,0,0,1,1
816,1986,Vietnam 54-NA,Vietnam,0.66,1,0.6,-9,1,1,-9,0.33,0.5,-9,1,0.5,0,1,0,0.37,0.25,0,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.18,0,1,0,-9,1,0,-9,1,1,0,0,-9,0,0.4,0.5,1,0,-9,-9,0.66,0.66,0.66,-9,-9,1,-9,1,-9,-9,-9,-9,0.72,0,1,0,-9,-9,-9,1,0,0,1,1
816,1987,Vietnam 54-NA,Vietnam,0.66,1,0.6,-9,1,1,1,0.33,0.5,1,1,0.5,0,1,0,0.37,0.25,0,-9,-9,-9,-9,-9,-9,0,0,0.5,1,-9,0.30,0,1,0,0,1,0,0,1,1,0,0,-9,0,0.4,0.5,1,0,1,0,0.66,0.66,0.33,1,-9,1,-9,1,-9,-9,-9,-9,0.72,0,1,0,-9,1,0,1,0,0,1,1
816,1988,Vietnam 54-NA,Vietnam,0.66,1,0.6,-9,1,1,-9,0.33,0.5,-9,1,0.5,0,1,0,0.5,0.38,0,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.30,0,1,0,-9,1,0,-9,1,1,0,0,-9,0,0.4,0.5,1,0,-9,-9,0.66,0.66,0.33,1,-9,0,-9,0,-9,-9,-9,-9,0.72,0,1,0,-9,-9,-9,1,0,0,1,1
816,1989,Vietnam 54-NA,Vietnam,0.66,1,0.6,-9,1,1,-9,0.33,0.5,-9,1,0.5,0,1,0,0.5,0.25,0.07,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.31,0,1,0,-9,1,0,-9,1,1,0,0,-9,0,0.4,0.5,1,0,-9,-9,0.66,0.66,0.33,1,-9,0,1,0,-9,-9,-9,-9,0.72,0,1,0,-9,-9,-9,1,0,0,1,1
816,1990,Vietnam 54-NA,Vietnam,0.66,1,0.6,-9,1,1,-9,0.33,0.5,-9,1,0.5,0,1,0,0.5,0.50,0.07,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.32,0,1,0,-9,1,0,-9,1,1,0,0,-9,0,0.4,0.5,1,0,-9,-9,0.66,0.66,0.33,1,-9,1,1,0,-9,-9,-9,-9,0.75,0,1,0,-9,-9,-9,1,0,0,1,1
816,1991,Vietnam 54-NA,Vietnam,0.66,1,0.6,-9,1,1,-9,0.33,0,-9,1,0.5,0,1,0,0.5,0.50,0.07,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.32,0,1,0,-9,1,0,-9,1,1,0,0,-9,0,0.4,0.5,1,0,-9,-9,0.66,0.66,0.33,0,-9,1,0,1,-9,1,-9,-9,0.6,0,1,0,-9,-9,-9,1,0,0,1,1
816,1992,Vietnam 54-NA,Vietnam,0.66,1,0.6,0.66,1,1,1,0.33,0,-9,1,0.5,0,1,0,0.62,0.63,0.14,-9,-9,-9,-9,-9,-9,0,0.25,0.5,1,-9,0.32,0.83,1,0,0,1,0,0,1,1,0,0,-9,0,0.4,0.5,1,0,1,0,0.33,0.66,0.33,0,-9,1,1,1,-9,1,-9,-9,0.6,0,1,0,-9,0,0,1,0,0,1,1
816,1993,Vietnam 54-NA,Vietnam,0.66,1,0.6,-9,1,1,-9,0.33,0,-9,1,0.5,0,1,0,0.75,0.63,0.14,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.36,0.83,1,0,-9,1,0,-9,1,1,0,0,-9,0,0.4,0.5,1,0,-9,-9,0.33,0.66,0.33,0,-9,1,0,1,-9,0,-9,-9,0.6,0,1,0,-9,-9,-9,1,0,0,1,1
816,1994,Vietnam 54-NA,Vietnam,0.66,1,0.6,-9,1,1,-9,0.33,0,-9,1,0.5,0,1,0,0.62,0.50,0.21,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.36,0.83,1,0,-9,1,0,-9,1,1,0,0,-9,0,0.4,0.5,1,0,-9,-9,0.33,0.66,0.33,1,1,1,1,1,-9,1,-9,-9,0.6,0,1,0,-9,-9,-9,1,0,0,1,1
816,1995,Vietnam 54-NA,Vietnam,0.66,1,0.6,-9,1,1,-9,0.33,0,-9,1,0.5,0,1,0,0.75,0.63,0.14,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.36,0.83,1,0,-9,1,0,-9,1,1,0,0,-9,0,0.4,0.5,1,0,-9,-9,0.33,0.66,0.33,-9,1,0,0,1,-9,1,-9,-9,0.6,0,1,0,-9,-9,-9,1,1,0,1,1
816,1996,Vietnam 54-NA,Vietnam,0.66,1,0.6,-9,1,1,-9,0.33,0,-9,1,0.5,0,1,0,0.75,0.63,0.07,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.41,0.83,1,0,-9,1,0,-9,1,1,0,0.75,-9,0,0.4,0.5,1,0,-9,-9,0.33,0.66,0.33,-9,1,1,0,1,0,1,-9,-9,0.6,0,1,0,-9,-9,-9,1,1,0,1,1
816,1997,Vietnam 54-NA,Vietnam,0.66,1,0.6,-9,1,1,1,0.33,0,-9,1,0.5,0,1,0,0.62,0.63,0.14,-9,-9,-9,-9,-9,-9,0,0.25,0.5,1,-9,0.41,0.83,1,0,0,1,0,0,1,1,0,0.75,0.25,0,0.4,0.5,1,0,1,0,0.33,0.66,0.33,-9,0,0,0,1,0,0,-9,-9,0.6,0,1,0,-9,0,0,1,1,0,1,1
816,1998,Vietnam 54-NA,Vietnam,0.66,1,0.6,-9,1,1,-9,0.33,0,-9,1,0.5,0,1,0,0.75,0.50,0,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.41,0.83,1,0,-9,1,0,-9,1,1,0,0.75,0.25,0,0.4,0.5,1,0,-9,-9,0.33,0.33,0.33,-9,0,0,1,1,0,1,-9,-9,0.6,0,1,0,-9,-9,-9,1,1,0,1,1
816,1999,Vietnam 54-NA,Vietnam,0.66,1,0.6,-9,1,1,-9,0.33,0,-9,1,0.5,0,1,0,0.75,0.50,0,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.41,0.83,1,0,-9,1,0,-9,1,1,0,0.75,0.25,0,0.4,0.5,1,0,-9,-9,0.33,0.33,0.33,-9,0,0,1,1,0,1,-9,-9,0.6,0,1,1,-9,-9,-9,1,1,0,1,1
816,2000,Vietnam 54-NA,Vietnam,0.66,1,0.6,-9,1,1,-9,0.33,0,-9,1,0.5,0,1,0,0.62,0.50,0.07,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.42,0.83,1,0,-9,1,0,-9,1,1,0,0.75,0.25,0,0.4,0.5,1,0,-9,-9,0.33,0.33,0.33,-9,1,0,1,1,1,1,-9,1,0.6,0,1,1,-9,-9,-9,1,1,0,1,1
816,2001,Vietnam 54-NA,Vietnam,0.66,1,0.6,-9,1,1,-9,0.33,0,-9,1,0.5,0,1,0,0.62,0.25,0.07,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0.42,0.83,1,0,-9,1,0,-9,1,1,0,0.75,0.25,0,0.4,0.5,1,0,-9,-9,0.33,0.33,0.33,-9,1,1,0,1,1,0,-9,1,0.6,1,1,1,-9,-9,-9,1,1,0,1,1
